MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
Hilfe zum Lebensunterhalt,Deutsche,2008,200811,1849,,-1.91,,1884
Hilfe zum Lebensunterhalt,Deutsche,2008,200812,1850,,0.05,,1881
Hilfe zum Lebensunterhalt,Frauen,2021,202101,1193,1197,-2.13,-0.33,1227
Hilfe zum Lebensunterhalt,Frauen,2021,202102,1180,1203,-1.09,-1.91,1225
Hilfe zum Lebensunterhalt,Frauen,2021,202103,1187,1227,0.59,-3.26,1222
Hilfe zum Lebensunterhalt,Frauen,2021,202104,,1250,,,
Hilfe zum Lebensunterhalt,Frauen,2021,202105,,1233,,,
Hilfe zum Lebensunterhalt,Frauen,2021,202106,,1223,,,
Hilfe zum Lebensunterhalt,Frauen,2021,202107,,1241,,,
Hilfe zum Lebensunterhalt,Frauen,2021,202108,,1240,,,
Hilfe zum Lebensunterhalt,Frauen,2021,202109,,1238,,,
Hilfe zum Lebensunterhalt,Frauen,2021,202110,,1229,,,
Hilfe zum Lebensunterhalt,Frauen,2021,202111,,1230,,,
Hilfe zum Lebensunterhalt,Frauen,2021,202112,,1219,,,
Hilfe zum Lebensunterhalt,Frauen,2020,202001,1197,1412,-9.86,-15.23,1360
Hilfe zum Lebensunterhalt,Frauen,2020,202002,1203,1410,0.5,-14.68,1342
Hilfe zum Lebensunterhalt,Frauen,2020,202003,1227,1401,2,-12.42,1328
Hilfe zum Lebensunterhalt,Frauen,2020,202004,1250,1397,1.87,-10.52,1316
Hilfe zum Lebensunterhalt,Frauen,2020,202005,1233,1379,-1.36,-10.59,1304
Hilfe zum Lebensunterhalt,Frauen,2020,202006,1223,1376,-0.81,-11.12,1291
Hilfe zum Lebensunterhalt,Frauen,2020,202007,1241,1371,1.47,-9.48,1280
Hilfe zum Lebensunterhalt,Frauen,2020,202008,1240,1377,-0.08,-9.95,1269
Hilfe zum Lebensunterhalt,Frauen,2020,202009,1238,1380,-0.16,-10.29,1257
Hilfe zum Lebensunterhalt,Frauen,2020,202010,1229,1360,-0.73,-9.63,1246
Hilfe zum Lebensunterhalt,Frauen,2020,202011,1230,1340,0.08,-8.21,1237
Hilfe zum Lebensunterhalt,Frauen,2020,202012,1219,1328,-0.89,-8.21,1228
Hilfe zum Lebensunterhalt,Frauen,2019,201901,1412,1413,0.93,-0.07,1396
Hilfe zum Lebensunterhalt,Frauen,2019,201902,1410,1417,-0.14,-0.49,1396
Hilfe zum Lebensunterhalt,Frauen,2019,201903,1401,1403,-0.64,-0.14,1396
Hilfe zum Lebensunterhalt,Frauen,2019,201904,1397,1411,-0.29,-0.99,1394
Hilfe zum Lebensunterhalt,Frauen,2019,201905,1379,1387,-1.29,-0.58,1394
Hilfe zum Lebensunterhalt,Frauen,2019,201906,1376,1395,-0.22,-1.36,1392
Hilfe zum Lebensunterhalt,Frauen,2019,201907,1371,1388,-0.36,-1.22,1391
Hilfe zum Lebensunterhalt,Frauen,2019,201908,1377,1375,0.44,0.15,1391
Hilfe zum Lebensunterhalt,Frauen,2019,201909,1380,1374,0.22,0.44,1391
Hilfe zum Lebensunterhalt,Frauen,2019,201910,1360,1399,-1.45,-2.79,1388
Hilfe zum Lebensunterhalt,Frauen,2019,201911,1340,1395,-1.47,-3.94,1384
Hilfe zum Lebensunterhalt,Frauen,2019,201912,1328,1399,-0.9,-5.08,1378
Hilfe zum Lebensunterhalt,Frauen,2018,201801,1413,1267,4.59,11.52,1350
Hilfe zum Lebensunterhalt,Frauen,2018,201802,1417,1311,0.28,8.09,1359
Hilfe zum Lebensunterhalt,Frauen,2018,201803,1403,1292,-0.99,8.59,1369
Hilfe zum Lebensunterhalt,Frauen,2018,201804,1411,1303,0.57,8.29,1378
Hilfe zum Lebensunterhalt,Frauen,2018,201805,1387,1296,-1.7,7.02,1385
Hilfe zum Lebensunterhalt,Frauen,2018,201806,1395,1338,0.58,4.26,1390
Hilfe zum Lebensunterhalt,Frauen,2018,201807,1388,1350,-0.5,2.81,1393
Hilfe zum Lebensunterhalt,Frauen,2018,201808,1375,1359,-0.94,1.18,1394
Hilfe zum Lebensunterhalt,Frauen,2018,201809,1374,1371,-0.07,0.22,1395
Hilfe zum Lebensunterhalt,Frauen,2018,201810,1399,1403,1.82,-0.29,1394
Hilfe zum Lebensunterhalt,Frauen,2018,201811,1395,1418,-0.29,-1.62,1392
Hilfe zum Lebensunterhalt,Frauen,2018,201812,1399,1351,0.29,3.55,1396
Hilfe zum Lebensunterhalt,Frauen,2017,201701,1267,1256,-4.31,0.88,1285
Hilfe zum Lebensunterhalt,Frauen,2017,201702,1311,1270,3.47,3.23,1289
Hilfe zum Lebensunterhalt,Frauen,2017,201703,1292,1269,-1.45,1.81,1290
Hilfe zum Lebensunterhalt,Frauen,2017,201704,1303,1273,0.85,2.36,1293
Hilfe zum Lebensunterhalt,Frauen,2017,201705,1296,1281,-0.54,1.17,1294
Hilfe zum Lebensunterhalt,Frauen,2017,201706,1338,1294,3.24,3.4,1298
Hilfe zum Lebensunterhalt,Frauen,2017,201707,1350,1283,0.9,5.22,1303
Hilfe zum Lebensunterhalt,Frauen,2017,201708,1359,1267,0.67,7.26,1311
Hilfe zum Lebensunterhalt,Frauen,2017,201709,1371,1295,0.88,5.87,1317
Hilfe zum Lebensunterhalt,Frauen,2017,201710,1403,1294,2.33,8.42,1327
Hilfe zum Lebensunterhalt,Frauen,2017,201711,1418,1304,1.07,8.74,1336
Hilfe zum Lebensunterhalt,Frauen,2017,201712,1351,1324,-4.72,2.04,1338
Hilfe zum Lebensunterhalt,Frauen,2016,201601,1256,1227,-3.75,2.36,1268
Hilfe zum Lebensunterhalt,Frauen,2016,201602,1270,1239,1.11,2.5,1270
Hilfe zum Lebensunterhalt,Frauen,2016,201603,1269,1254,-0.08,1.2,1271
Hilfe zum Lebensunterhalt,Frauen,2016,201604,1273,1248,0.32,2,1274
Hilfe zum Lebensunterhalt,Frauen,2016,201605,1281,1271,0.63,0.79,1274
Hilfe zum Lebensunterhalt,Frauen,2016,201606,1294,1279,1.01,1.17,1276
Hilfe zum Lebensunterhalt,Frauen,2016,201607,1283,1274,-0.85,0.71,1276
Hilfe zum Lebensunterhalt,Frauen,2016,201608,1267,1284,-1.25,-1.32,1275
Hilfe zum Lebensunterhalt,Frauen,2016,201609,1295,1264,2.21,2.45,1278
Hilfe zum Lebensunterhalt,Frauen,2016,201610,1294,1266,-0.08,2.21,1280
Hilfe zum Lebensunterhalt,Frauen,2016,201611,1304,1271,0.77,2.6,1283
Hilfe zum Lebensunterhalt,Frauen,2016,201612,1324,1305,1.53,1.46,1284
Hilfe zum Lebensunterhalt,Frauen,2015,201501,1227,1319,0.41,-6.97,1262
Hilfe zum Lebensunterhalt,Frauen,2015,201502,1239,1302,0.98,-4.84,1256
Hilfe zum Lebensunterhalt,Frauen,2015,201503,1254,1298,1.21,-3.39,1253
Hilfe zum Lebensunterhalt,Frauen,2015,201504,1248,1301,-0.48,-4.07,1248
Hilfe zum Lebensunterhalt,Frauen,2015,201505,1271,1270,1.84,0.08,1248
Hilfe zum Lebensunterhalt,Frauen,2015,201506,1279,1266,0.63,1.03,1249
Hilfe zum Lebensunterhalt,Frauen,2015,201507,1274,1281,-0.39,-0.55,1249
Hilfe zum Lebensunterhalt,Frauen,2015,201508,1284,1279,0.78,0.39,1249
Hilfe zum Lebensunterhalt,Frauen,2015,201509,1264,1277,-1.56,-1.02,1248
Hilfe zum Lebensunterhalt,Frauen,2015,201510,1266,1204,0.16,5.15,1253
Hilfe zum Lebensunterhalt,Frauen,2015,201511,1271,1211,0.39,4.95,1258
Hilfe zum Lebensunterhalt,Frauen,2015,201512,1305,1222,2.68,6.79,1265
Hilfe zum Lebensunterhalt,Frauen,2014,201401,1319,1333,-1.64,-1.05,1333
Hilfe zum Lebensunterhalt,Frauen,2014,201402,1302,1328,-1.29,-1.96,1331
Hilfe zum Lebensunterhalt,Frauen,2014,201403,1298,1317,-0.31,-1.44,1329
Hilfe zum Lebensunterhalt,Frauen,2014,201404,1301,1317,0.23,-1.21,1328
Hilfe zum Lebensunterhalt,Frauen,2014,201405,1270,1350,-2.38,-5.93,1321
Hilfe zum Lebensunterhalt,Frauen,2014,201406,1266,1350,-0.31,-6.22,1314
Hilfe zum Lebensunterhalt,Frauen,2014,201407,1281,1329,1.18,-3.61,1310
Hilfe zum Lebensunterhalt,Frauen,2014,201408,1279,1327,-0.16,-3.62,1306
Hilfe zum Lebensunterhalt,Frauen,2014,201409,1277,1345,-0.16,-5.06,1301
Hilfe zum Lebensunterhalt,Frauen,2014,201410,1204,1336,-5.72,-9.88,1290
Hilfe zum Lebensunterhalt,Frauen,2014,201411,1211,1337,0.58,-9.42,1279
Hilfe zum Lebensunterhalt,Frauen,2014,201412,1222,1341,0.91,-8.87,1269
Hilfe zum Lebensunterhalt,Frauen,2013,201301,1333,1366,-1.77,-2.42,1350
Hilfe zum Lebensunterhalt,Frauen,2013,201302,1328,1359,-0.38,-2.28,1348
Hilfe zum Lebensunterhalt,Frauen,2013,201303,1317,1373,-0.83,-4.08,1343
Hilfe zum Lebensunterhalt,Frauen,2013,201304,1317,1360,0,-3.16,1339
Hilfe zum Lebensunterhalt,Frauen,2013,201305,1350,1347,2.51,0.22,1340
Hilfe zum Lebensunterhalt,Frauen,2013,201306,1350,1345,0,0.37,1340
Hilfe zum Lebensunterhalt,Frauen,2013,201307,1329,1341,-1.56,-0.89,1339
Hilfe zum Lebensunterhalt,Frauen,2013,201308,1327,1353,-0.15,-1.92,1337
Hilfe zum Lebensunterhalt,Frauen,2013,201309,1345,1344,1.36,0.07,1337
Hilfe zum Lebensunterhalt,Frauen,2013,201310,1336,1337,-0.67,-0.07,1337
Hilfe zum Lebensunterhalt,Frauen,2013,201311,1337,1352,0.07,-1.11,1336
Hilfe zum Lebensunterhalt,Frauen,2013,201312,1341,1357,0.3,-1.18,1334
Hilfe zum Lebensunterhalt,Frauen,2012,201201,1366,1348,-0.8,1.34,1357
Hilfe zum Lebensunterhalt,Frauen,2012,201202,1359,1344,-0.51,1.12,1358
Hilfe zum Lebensunterhalt,Frauen,2012,201203,1373,1338,1.03,2.62,1361
Hilfe zum Lebensunterhalt,Frauen,2012,201204,1360,1339,-0.95,1.57,1363
Hilfe zum Lebensunterhalt,Frauen,2012,201205,1347,1344,-0.96,0.22,1363
Hilfe zum Lebensunterhalt,Frauen,2012,201206,1345,1357,-0.15,-0.88,1362
Hilfe zum Lebensunterhalt,Frauen,2012,201207,1341,1365,-0.3,-1.76,1360
Hilfe zum Lebensunterhalt,Frauen,2012,201208,1353,1388,0.89,-2.52,1357
Hilfe zum Lebensunterhalt,Frauen,2012,201209,1344,1336,-0.67,0.6,1358
Hilfe zum Lebensunterhalt,Frauen,2012,201210,1337,1359,-0.52,-1.62,1356
Hilfe zum Lebensunterhalt,Frauen,2012,201211,1352,1371,1.12,-1.39,1355
Hilfe zum Lebensunterhalt,Frauen,2012,201212,1357,1377,0.37,-1.45,1353
Hilfe zum Lebensunterhalt,Frauen,2011,201101,1348,1327,2.43,1.58,1322
Hilfe zum Lebensunterhalt,Frauen,2011,201102,1344,1316,-0.3,2.13,1324
Hilfe zum Lebensunterhalt,Frauen,2011,201103,1338,1326,-0.45,0.9,1325
Hilfe zum Lebensunterhalt,Frauen,2011,201104,1339,1326,0.07,0.98,1326
Hilfe zum Lebensunterhalt,Frauen,2011,201105,1344,1317,0.37,2.05,1328
Hilfe zum Lebensunterhalt,Frauen,2011,201106,1357,1325,0.97,2.42,1331
Hilfe zum Lebensunterhalt,Frauen,2011,201107,1365,1299,0.59,5.08,1336
Hilfe zum Lebensunterhalt,Frauen,2011,201108,1388,1299,1.68,6.85,1344
Hilfe zum Lebensunterhalt,Frauen,2011,201109,1336,1332,-3.75,0.3,1344
Hilfe zum Lebensunterhalt,Frauen,2011,201110,1359,1336,1.72,1.72,1346
Hilfe zum Lebensunterhalt,Frauen,2011,201111,1371,1319,0.88,3.94,1350
Hilfe zum Lebensunterhalt,Frauen,2011,201112,1377,1316,0.44,4.64,1356
Hilfe zum Lebensunterhalt,Frauen,2010,201001,1327,1271,-1.26,4.41,1323
Hilfe zum Lebensunterhalt,Frauen,2010,201002,1316,1293,-0.83,1.78,1325
Hilfe zum Lebensunterhalt,Frauen,2010,201003,1326,1295,0.76,2.39,1328
Hilfe zum Lebensunterhalt,Frauen,2010,201004,1326,1294,0,2.47,1330
Hilfe zum Lebensunterhalt,Frauen,2010,201005,1317,1321,-0.68,-0.3,1330
Hilfe zum Lebensunterhalt,Frauen,2010,201006,1325,1339,0.61,-1.05,1329
Hilfe zum Lebensunterhalt,Frauen,2010,201007,1299,1324,-1.96,-1.89,1327
Hilfe zum Lebensunterhalt,Frauen,2010,201008,1299,1328,0,-2.18,1324
Hilfe zum Lebensunterhalt,Frauen,2010,201009,1332,1329,2.54,0.23,1325
Hilfe zum Lebensunterhalt,Frauen,2010,201010,1336,1336,0.3,0,1325
Hilfe zum Lebensunterhalt,Frauen,2010,201011,1319,1349,-1.27,-2.22,1322
Hilfe zum Lebensunterhalt,Frauen,2010,201012,1316,1344,-0.23,-2.08,1320
Hilfe zum Lebensunterhalt,Frauen,2009,200901,1271,1397,0.63,-9.02,1278
Hilfe zum Lebensunterhalt,Frauen,2009,200902,1293,1335,1.73,-3.15,1275
Hilfe zum Lebensunterhalt,Frauen,2009,200903,1295,1324,0.15,-2.19,1272
Hilfe zum Lebensunterhalt,Frauen,2009,200904,1294,1297,-0.08,-0.23,1272
Hilfe zum Lebensunterhalt,Frauen,2009,200905,1321,1266,2.09,4.34,1277
Hilfe zum Lebensunterhalt,Frauen,2009,200906,1339,1260,1.36,6.27,1283
Hilfe zum Lebensunterhalt,Frauen,2009,200907,1324,1256,-1.12,5.41,1289
Hilfe zum Lebensunterhalt,Frauen,2009,200908,1328,1261,0.3,5.31,1294
Hilfe zum Lebensunterhalt,Frauen,2009,200909,1329,1263,0.08,5.23,1300
Hilfe zum Lebensunterhalt,Frauen,2009,200910,1336,1276,0.53,4.7,1305
Hilfe zum Lebensunterhalt,Frauen,2009,200911,1349,1266,0.97,6.56,1312
Hilfe zum Lebensunterhalt,Frauen,2009,200912,1344,1263,-0.37,6.41,1319
Hilfe zum Lebensunterhalt,Frauen,2008,200801,1397,,,,1397
Hilfe zum Lebensunterhalt,Frauen,2008,200802,1335,,-4.44,,1366
Hilfe zum Lebensunterhalt,Frauen,2008,200803,1324,,-0.82,,1352
Hilfe zum Lebensunterhalt,Frauen,2008,200804,1297,,-2.04,,1338
Hilfe zum Lebensunterhalt,Frauen,2008,200805,1266,,-2.39,,1324
Hilfe zum Lebensunterhalt,Frauen,2008,200806,1260,,-0.47,,1313
Hilfe zum Lebensunterhalt,Frauen,2008,200807,1256,,-0.32,,1305
Hilfe zum Lebensunterhalt,Frauen,2008,200808,1261,,0.4,,1300
Hilfe zum Lebensunterhalt,Frauen,2008,200809,1263,,0.16,,1295
Hilfe zum Lebensunterhalt,Frauen,2008,200810,1276,,1.03,,1294
Hilfe zum Lebensunterhalt,Frauen,2008,200811,1266,,-0.78,,1291
Hilfe zum Lebensunterhalt,Frauen,2008,200812,1263,,-0.24,,1289
Hilfe zum Lebensunterhalt,ingesamt,2021,202101,2466,2505,-1.04,-1.56,2547
Hilfe zum Lebensunterhalt,ingesamt,2021,202102,2459,2538,-0.28,-3.11,2540
Hilfe zum Lebensunterhalt,ingesamt,2021,202103,2455,2569,-0.16,-4.44,2531
Hilfe zum Lebensunterhalt,ingesamt,2021,202104,,2601,,,
Hilfe zum Lebensunterhalt,ingesamt,2021,202105,,2583,,,
Hilfe zum Lebensunterhalt,ingesamt,2021,202106,,2559,,,
Hilfe zum Lebensunterhalt,ingesamt,2021,202107,,2570,,,
Hilfe zum Lebensunterhalt,ingesamt,2021,202108,,2560,,,
Hilfe zum Lebensunterhalt,ingesamt,2021,202109,,2560,,,
Hilfe zum Lebensunterhalt,ingesamt,2021,202110,,2534,,,
Hilfe zum Lebensunterhalt,ingesamt,2021,202111,,2529,,,
Hilfe zum Lebensunterhalt,ingesamt,2021,202112,,2492,,,
Hilfe zum Lebensunterhalt,ingesamt,2020,202001,2505,2896,-9.04,-13.5,2828
Hilfe zum Lebensunterhalt,ingesamt,2020,202002,2538,2896,1.32,-12.36,2798
Hilfe zum Lebensunterhalt,ingesamt,2020,202003,2569,2902,1.22,-11.47,2770
Hilfe zum Lebensunterhalt,ingesamt,2020,202004,2601,2887,1.25,-9.91,2746
Hilfe zum Lebensunterhalt,ingesamt,2020,202005,2583,2882,-0.69,-10.37,2721
Hilfe zum Lebensunterhalt,ingesamt,2020,202006,2559,2871,-0.93,-10.87,2695
Hilfe zum Lebensunterhalt,ingesamt,2020,202007,2570,2867,0.43,-10.36,2671
Hilfe zum Lebensunterhalt,ingesamt,2020,202008,2560,2873,-0.39,-10.89,2645
Hilfe zum Lebensunterhalt,ingesamt,2020,202009,2560,2871,0,-10.83,2619
Hilfe zum Lebensunterhalt,ingesamt,2020,202010,2534,2835,-1.02,-10.62,2594
Hilfe zum Lebensunterhalt,ingesamt,2020,202011,2529,2790,-0.2,-9.35,2572
Hilfe zum Lebensunterhalt,ingesamt,2020,202012,2492,2754,-1.46,-9.51,2550
Hilfe zum Lebensunterhalt,ingesamt,2019,201901,2896,2850,0.52,1.61,2869
Hilfe zum Lebensunterhalt,ingesamt,2019,201902,2896,2868,0,0.98,2871
Hilfe zum Lebensunterhalt,ingesamt,2019,201903,2902,2867,0.21,1.22,2874
Hilfe zum Lebensunterhalt,ingesamt,2019,201904,2887,2888,-0.52,-0.03,2874
Hilfe zum Lebensunterhalt,ingesamt,2019,201905,2882,2850,-0.17,1.12,2877
Hilfe zum Lebensunterhalt,ingesamt,2019,201906,2871,2866,-0.38,0.17,2877
Hilfe zum Lebensunterhalt,ingesamt,2019,201907,2867,2853,-0.14,0.49,2878
Hilfe zum Lebensunterhalt,ingesamt,2019,201908,2873,2850,0.21,0.81,2880
Hilfe zum Lebensunterhalt,ingesamt,2019,201909,2871,2849,-0.07,0.77,2882
Hilfe zum Lebensunterhalt,ingesamt,2019,201910,2835,2881,-1.25,-1.6,2878
Hilfe zum Lebensunterhalt,ingesamt,2019,201911,2790,2877,-1.59,-3.02,2871
Hilfe zum Lebensunterhalt,ingesamt,2019,201912,2754,2881,-1.29,-4.41,2860
Hilfe zum Lebensunterhalt,ingesamt,2018,201801,2850,2578,3.49,10.55,2758
Hilfe zum Lebensunterhalt,ingesamt,2018,201802,2868,2670,0.63,7.42,2775
Hilfe zum Lebensunterhalt,ingesamt,2018,201803,2867,2660,-0.03,7.78,2792
Hilfe zum Lebensunterhalt,ingesamt,2018,201804,2888,2678,0.73,7.84,2809
Hilfe zum Lebensunterhalt,ingesamt,2018,201805,2850,2686,-1.32,6.11,2823
Hilfe zum Lebensunterhalt,ingesamt,2018,201806,2866,2760,0.56,3.84,2832
Hilfe zum Lebensunterhalt,ingesamt,2018,201807,2853,2776,-0.45,2.77,2838
Hilfe zum Lebensunterhalt,ingesamt,2018,201808,2850,2762,-0.11,3.19,2846
Hilfe zum Lebensunterhalt,ingesamt,2018,201809,2849,2789,-0.04,2.15,2851
Hilfe zum Lebensunterhalt,ingesamt,2018,201810,2881,2840,1.12,1.44,2854
Hilfe zum Lebensunterhalt,ingesamt,2018,201811,2877,2873,-0.14,0.14,2854
Hilfe zum Lebensunterhalt,ingesamt,2018,201812,2881,2754,0.14,4.61,2865
Hilfe zum Lebensunterhalt,ingesamt,2017,201701,2578,2519,-5.46,2.34,2616
Hilfe zum Lebensunterhalt,ingesamt,2017,201702,2670,2543,3.57,4.99,2627
Hilfe zum Lebensunterhalt,ingesamt,2017,201703,2660,2568,-0.37,3.58,2634
Hilfe zum Lebensunterhalt,ingesamt,2017,201704,2678,2578,0.68,3.88,2643
Hilfe zum Lebensunterhalt,ingesamt,2017,201705,2686,2593,0.3,3.59,2651
Hilfe zum Lebensunterhalt,ingesamt,2017,201706,2760,2628,2.76,5.02,2662
Hilfe zum Lebensunterhalt,ingesamt,2017,201707,2776,2618,0.58,6.04,2675
Hilfe zum Lebensunterhalt,ingesamt,2017,201708,2762,2593,-0.5,6.52,2689
Hilfe zum Lebensunterhalt,ingesamt,2017,201709,2789,2655,0.98,5.05,2700
Hilfe zum Lebensunterhalt,ingesamt,2017,201710,2840,2639,1.83,7.62,2717
Hilfe zum Lebensunterhalt,ingesamt,2017,201711,2873,2674,1.16,7.44,2733
Hilfe zum Lebensunterhalt,ingesamt,2017,201712,2754,2727,-4.14,0.99,2736
Hilfe zum Lebensunterhalt,ingesamt,2016,201601,2519,2390,-3.23,5.4,2496
Hilfe zum Lebensunterhalt,ingesamt,2016,201602,2543,2430,0.95,4.65,2506
Hilfe zum Lebensunterhalt,ingesamt,2016,201603,2568,2459,0.98,4.43,2515
Hilfe zum Lebensunterhalt,ingesamt,2016,201604,2578,2454,0.39,5.05,2525
Hilfe zum Lebensunterhalt,ingesamt,2016,201605,2593,2473,0.58,4.85,2535
Hilfe zum Lebensunterhalt,ingesamt,2016,201606,2628,2480,1.35,5.97,2547
Hilfe zum Lebensunterhalt,ingesamt,2016,201607,2618,2483,-0.38,5.44,2559
Hilfe zum Lebensunterhalt,ingesamt,2016,201608,2593,2513,-0.95,3.18,2565
Hilfe zum Lebensunterhalt,ingesamt,2016,201609,2655,2508,2.39,5.86,2578
Hilfe zum Lebensunterhalt,ingesamt,2016,201610,2639,2514,-0.6,4.97,2588
Hilfe zum Lebensunterhalt,ingesamt,2016,201611,2674,2518,1.33,6.2,2601
Hilfe zum Lebensunterhalt,ingesamt,2016,201612,2727,2603,1.98,4.76,2611
Hilfe zum Lebensunterhalt,ingesamt,2015,201501,2390,2537,0.67,-5.79,2451
Hilfe zum Lebensunterhalt,ingesamt,2015,201502,2430,2504,1.67,-2.96,2445
Hilfe zum Lebensunterhalt,ingesamt,2015,201503,2459,2503,1.19,-1.76,2442
Hilfe zum Lebensunterhalt,ingesamt,2015,201504,2454,2510,-0.2,-2.23,2437
Hilfe zum Lebensunterhalt,ingesamt,2015,201505,2473,2489,0.77,-0.64,2436
Hilfe zum Lebensunterhalt,ingesamt,2015,201506,2480,2473,0.28,0.28,2436
Hilfe zum Lebensunterhalt,ingesamt,2015,201507,2483,2502,0.12,-0.76,2435
Hilfe zum Lebensunterhalt,ingesamt,2015,201508,2513,2486,1.21,1.09,2437
Hilfe zum Lebensunterhalt,ingesamt,2015,201509,2508,2480,-0.2,1.13,2439
Hilfe zum Lebensunterhalt,ingesamt,2015,201510,2514,2353,0.24,6.84,2453
Hilfe zum Lebensunterhalt,ingesamt,2015,201511,2518,2353,0.16,7.01,2466
Hilfe zum Lebensunterhalt,ingesamt,2015,201512,2603,2374,3.38,9.65,2485
Hilfe zum Lebensunterhalt,ingesamt,2014,201401,2537,2584,-1.09,-1.82,2557
Hilfe zum Lebensunterhalt,ingesamt,2014,201402,2504,2575,-1.3,-2.76,2551
Hilfe zum Lebensunterhalt,ingesamt,2014,201403,2503,2564,-0.04,-2.38,2546
Hilfe zum Lebensunterhalt,ingesamt,2014,201404,2510,2552,0.28,-1.65,2542
Hilfe zum Lebensunterhalt,ingesamt,2014,201405,2489,2587,-0.84,-3.79,2534
Hilfe zum Lebensunterhalt,ingesamt,2014,201406,2473,2586,-0.64,-4.37,2525
Hilfe zum Lebensunterhalt,ingesamt,2014,201407,2502,2555,1.17,-2.07,2520
Hilfe zum Lebensunterhalt,ingesamt,2014,201408,2486,2536,-0.64,-1.97,2516
Hilfe zum Lebensunterhalt,ingesamt,2014,201409,2480,2548,-0.24,-2.67,2511
Hilfe zum Lebensunterhalt,ingesamt,2014,201410,2353,2536,-5.12,-7.22,2495
Hilfe zum Lebensunterhalt,ingesamt,2014,201411,2353,2541,0,-7.4,2480
Hilfe zum Lebensunterhalt,ingesamt,2014,201412,2374,2565,0.89,-7.45,2464
Hilfe zum Lebensunterhalt,ingesamt,2013,201301,2584,2666,-1.26,-3.08,2633
Hilfe zum Lebensunterhalt,ingesamt,2013,201302,2575,2664,-0.35,-3.34,2626
Hilfe zum Lebensunterhalt,ingesamt,2013,201303,2564,2688,-0.43,-4.61,2615
Hilfe zum Lebensunterhalt,ingesamt,2013,201304,2552,2686,-0.47,-4.99,2604
Hilfe zum Lebensunterhalt,ingesamt,2013,201305,2587,2663,1.37,-2.85,2598
Hilfe zum Lebensunterhalt,ingesamt,2013,201306,2586,2651,-0.04,-2.45,2592
Hilfe zum Lebensunterhalt,ingesamt,2013,201307,2555,2633,-1.2,-2.96,2586
Hilfe zum Lebensunterhalt,ingesamt,2013,201308,2536,2624,-0.74,-3.35,2579
Hilfe zum Lebensunterhalt,ingesamt,2013,201309,2548,2598,0.47,-1.92,2574
Hilfe zum Lebensunterhalt,ingesamt,2013,201310,2536,2586,-0.47,-1.93,2570
Hilfe zum Lebensunterhalt,ingesamt,2013,201311,2541,2602,0.2,-2.34,2565
Hilfe zum Lebensunterhalt,ingesamt,2013,201312,2565,2617,0.94,-1.99,2561
Hilfe zum Lebensunterhalt,ingesamt,2012,201201,2666,2700,-1,-1.26,2683
Hilfe zum Lebensunterhalt,ingesamt,2012,201202,2664,2677,-0.08,-0.49,2682
Hilfe zum Lebensunterhalt,ingesamt,2012,201203,2688,2672,0.9,0.6,2683
Hilfe zum Lebensunterhalt,ingesamt,2012,201204,2686,2672,-0.07,0.52,2684
Hilfe zum Lebensunterhalt,ingesamt,2012,201205,2663,2675,-0.86,-0.45,2683
Hilfe zum Lebensunterhalt,ingesamt,2012,201206,2651,2683,-0.45,-1.19,2681
Hilfe zum Lebensunterhalt,ingesamt,2012,201207,2633,2693,-0.68,-2.23,2676
Hilfe zum Lebensunterhalt,ingesamt,2012,201208,2624,2675,-0.34,-1.91,2672
Hilfe zum Lebensunterhalt,ingesamt,2012,201209,2598,2696,-0.99,-3.64,2663
Hilfe zum Lebensunterhalt,ingesamt,2012,201210,2586,2687,-0.46,-3.76,2655
Hilfe zum Lebensunterhalt,ingesamt,2012,201211,2602,2707,0.62,-3.88,2646
Hilfe zum Lebensunterhalt,ingesamt,2012,201212,2617,2693,0.58,-2.82,2640
Hilfe zum Lebensunterhalt,ingesamt,2011,201101,2700,2694,1.43,0.22,2676
Hilfe zum Lebensunterhalt,ingesamt,2011,201102,2677,2684,-0.85,-0.26,2676
Hilfe zum Lebensunterhalt,ingesamt,2011,201103,2672,2691,-0.19,-0.71,2674
Hilfe zum Lebensunterhalt,ingesamt,2011,201104,2672,2671,0,0.04,2674
Hilfe zum Lebensunterhalt,ingesamt,2011,201105,2675,2678,0.11,-0.11,2674
Hilfe zum Lebensunterhalt,ingesamt,2011,201106,2683,2711,0.3,-1.03,2672
Hilfe zum Lebensunterhalt,ingesamt,2011,201107,2693,2670,0.37,0.86,2674
Hilfe zum Lebensunterhalt,ingesamt,2011,201108,2675,2652,-0.67,0.87,2676
Hilfe zum Lebensunterhalt,ingesamt,2011,201109,2696,2671,0.79,0.94,2678
Hilfe zum Lebensunterhalt,ingesamt,2011,201110,2687,2668,-0.33,0.71,2679
Hilfe zum Lebensunterhalt,ingesamt,2011,201111,2707,2659,0.74,1.81,2683
Hilfe zum Lebensunterhalt,ingesamt,2011,201112,2693,2662,-0.52,1.16,2686
Hilfe zum Lebensunterhalt,ingesamt,2010,201001,2694,2510,-0.88,7.33,2661
Hilfe zum Lebensunterhalt,ingesamt,2010,201002,2684,2576,-0.37,4.19,2670
Hilfe zum Lebensunterhalt,ingesamt,2010,201003,2691,2598,0.26,3.58,2678
